id,x,y,width,height
5Dgqy4bBg09Rdw7CQM545s,1088,1225,1728,1672
5EZMcYc3xK0rlru83kHpUe,1152,1225,1728,1672
5EyIDBAqhnlkAHqvPRwdbX,1216,1225,1728,1672
5F3GEttPPR58Gg15BKUsTd,1280,1225,1728,1672
5G5UwqPsxDKpxJLX4xsyuh,1344,0,1728,1672
5Hfbag0SsHxafx1SySFSX6,1344,64,1728,1672
5IFOummNcGXY3qCBWRchqP,1344,128,1728,1672
5LMGAYhn2ywaxGZdtmXGpw,1344,192,1728,1672
5MTUjDTUWFuyhWW7oRqqmi,1344,256,1728,1672
5Mtnj5JyvyXR6ui377dBnD,1344,320,1728,1672
5MzwGwnO9gkh0z6Nl4FF8h,1344,384,1728,1672
5PfnCqRbdfIDMb1x3MPQam,1344,448,1728,1672
5Q3xLiKnY4ShDuQda7qfg2,1344,512,1728,1672
5QDnv80dApH8LKRmVwrTI0,1344,576,1728,1672
5Qcef60m4gcckV24PmPYVq,1344,640,1728,1672
5SC92pfXSbQvZjgfk0oGno,1344,704,1728,1672
5SqbMEyAt8332ISGiLX0St,1344,768,1728,1672
5SxBU3zQaLOq5eapsG3jFQ,1344,832,1728,1672
5Tpor3YZBVEJ9tWD5L31mH,1344,896,1728,1672
5U4dnRZsfW8NmwBBkELFPh,1344,960,1728,1672
5UI2X5VAmgu9xrlXDd5U7B,1344,1024,1728,1672
5W9OT0a5iZlBr83a9WMKFY,1344,1088,1728,1672
5WndWfzGwCkHzAbQXVkg2V,1344,1152,1728,1672
5WupqgR68HfuHt3BMJtgun,1344,1216,1728,1672
5XpEKORZ4y6OrCZSKsi46A,0,1289,1728,1672
5Y0p2XCgRRIjna91aQE8q7,64,1289,1728,1672
5Zx4eUC5dTg6aufiSLQ6uo,128,1289,1728,1672
5aEtg4dxdBk4pj6SJ3hNsM,192,1289,1728,1672
5ab6RIlAGwbVAacV1JIr2d,256,1289,1728,1672
5bHkK1X4WEOzNvRhehvOcb,320,1289,1728,1672
5bmpvyP7UGqB4VuXmrJUMy,384,1289,1728,1672
5ceB3rxgXqIRpsOvVzTG28,448,1289,1728,1672
5d71Imt5CIb7LpQwDMQ093,512,1289,1728,1672
5dN7F9DV0Qg1XRdIgW8rke,576,1289,1728,1672
5dl01XDIMXrmjJ22obqfhQ,640,1289,1728,1672
5dtw6CoMhbrSj01YUvdQOF,704,1289,1728,1672
5eg56dCpFn32neJak2vk0f,768,1289,1728,1672
5fMlysqhFE0itGn4KezMBW,832,1289,1728,1672
5fmIolILp5NAtNYiRPjhzA,896,1289,1728,1672
5fxYu3rqjCNTSPKN8mtEl2,960,1289,1728,1672
5fxvWHvIDPIALfTfRiwyB0,1024,1289,1728,1672
5g3Yi15plTSMaq6tYiuw8p,1088,1289,1728,1672
5gzLOflH95LkKYE6XSXE9k,1152,1289,1728,1672
5hW8vgOySUKEglHdGmNALK,1216,1289,1728,1672
5hcKSTqKOLuzJgYIQileAe,1280,1289,1728,1672
5iIWnMgvSM8uEBwXKsPcXM,1344,1289,1728,1672
5iYYQwB0oH9FVyVlaOXZdr,1408,0,1728,1672
5ieP11rJQvuYz0Ov3k03cy,1664,882,1728,1672
5jgI8Eminx9MmLBontDWq8,1664,945,1728,1672
5jkwdY6jS1Hzi8epr6HW7h,1408,64,1728,1672
5lEphbceIgaK1XxWeSrC9E,1408,128,1728,1672
5ljIGCRRvS48V4ADzPGav2,1408,192,1728,1672
5ll74bqtkcXlKE7wwkMq4g,1408,256,1728,1672
5mAPk4qeNqVLtNydaWbWlf,1408,320,1728,1672
5mQnSrc0cFV6greyhJJIR6,1408,384,1728,1672
5mwOo1zikswhmfHvtqVSXg,1408,448,1728,1672
5pIUimaQ6XePPXbMUi3te0,1408,512,1728,1672
5pd9B3KQWKshHw4lnsSLNy,1408,576,1728,1672
5qcOy8sMqROZ0VEfK8LJZt,1408,640,1728,1672
5qhXaVIC5BdE4a5Kq1FMZG,1408,704,1728,1672
5t4FHrIAHI8nolSAOBRgPp,1408,768,1728,1672
5tXZfxvr2VaWibD74nw8VL,1408,832,1728,1672
5ttDbNMKXczvp0Z8QRgKs6,1408,896,1728,1672
5tvVCSFJEwNS2oJZVTNEwn,1408,960,1728,1672
5uy9pvgfvVAlZnegK6fPLU,1664,1008,1728,1672
5vBZRYu2GLA65nfxBvG1a7,1408,1024,1728,1672
5viZ5HyYtV0wafK7DoXmgF,1408,1088,1728,1672
5vkqYmiPBYLaalcmjujWxK,1408,1152,1728,1672
5votrp9PY49suw8xnXqyrm,1408,1216,1728,1672
5w2X5ZmdE4u0XGkOU7BiLG,1408,1280,1728,1672
5w3q6GZbw0gsAtvl1c0rmu,0,1353,1728,1672
5z090LQztiqh13wYspQvKQ,64,1353,1728,1672
630o1rKTDsLeIPreOY1jqP,128,1353,1728,1672
63498KErJdRts4KWrgv2dT,192,1353,1728,1672
65Qaqh5BI4sTDSfzDT9rDJ,256,1353,1728,1672
67NkpPGMcxoIiumOW3oRpL,320,1353,1728,1672
68BCjMsHX4Gf11BJSkjwGz,384,1353,1728,1672
69CmkikTHkGKdkrUZTtyWl,448,1353,1728,1672
6AFFu3ilmlEDz1I9ZaNOZw,512,1353,1728,1672
6As5aOEQjfxLIChIB3fQRD,576,1353,1728,1672
6B5favhKTShFTjRLsKIUfa,640,1353,1728,1672
6BOlD6UGUg45IsUXPSplkY,704,1353,1728,1672
6D9urpsOWWKtYvF6PaorGE,768,1353,1728,1672
6DExt1eX4lflLacVjHHbOs,832,1353,1728,1672
6DlSUW5gmq6Byc3osKDJ2p,896,1353,1728,1672
6E7JCQINTT4vwRF4wBcsYk,960,1353,1728,1672
6FCzvataOZh68j8OKzOt9a,1024,1353,1728,1672
6GaqU0TlYBKHUiSJ0AT9A2,1088,1353,1728,1672
6GjwtEZcfenmOf6l18N7T7,1152,1353,1728,1672
6JltsW8Goc3cZQ0GOtTX2z,1216,1353,1728,1672
6MjOv3BeIjmht2ymtRih3s,1664,1071,1728,1672
6N8uPmDqbgXD3ztkCCfxoo,1280,1353,1728,1672
6NTrwu1XJ56jBPx7HMksbZ,1344,1353,1728,1672
6NkgPYCMAzttRIKDpuJrFp,1408,1353,1728,1672
6OHri5qNxwCdVSdyCslspd,1472,0,1728,1672
6Oc6Ok1Oawu8lRkjmD4mXy,1472,64,1728,1672
6OgQ8QxV9rrdtmRmzGvwiT,1472,128,1728,1672
6PBZN8cbwkqm1ERj2BGXJ1,1472,192,1728,1672
6QaVfG1pHYl1z15ZxkvVDW,1472,256,1728,1672
6QwHn86Rw53qli3Y6b41Rd,1472,320,1728,1672
6TRmLIsPKSPS71Cnq8FiMc,1664,1134,1728,1672
6TqRKHLjDu5QZuC8u5Woij,1472,384,1728,1672
6TxgQwGrbG3XZLNPOEhg7E,1472,448,1728,1672
6UQujMGmR5MbFsML9amCuN,1472,512,1728,1672
6UkdyvPElK6JDkyeRClbI2,1472,576,1728,1672
6VWKy5o2OcdeWa7yolazjU,1472,640,1728,1672
6W0V8B0fJItvOwC8v114rZ,1472,704,1728,1672
6W3aTLI4B5UsPpWMvhT2W4,1472,768,1728,1672
6X1x82kppWZmDzlXXK3y3q,1472,832,1728,1672
6XZwHDglhO4A0C5Pa4xO4Q,1472,896,1728,1672
6XqM4NINcx3oc7NhOUKxXp,1472,960,1728,1672
6Xvc1TfpVEhDeHhmTQEtp0,1472,1024,1728,1672
6Y5SoiYENbNuTBc6mTUKG9,1472,1088,1728,1672
6YNIEeDWqC09YIWzhoSVLg,1472,1152,1728,1672
6YUCc2RiXcEKS9ibuZxjt0,1472,1216,1728,1672
6YabPKtZAjxwyWbuO9p4ZD,1472,1280,1728,1672
6ZB8qaR9JNuS0Q0bG1nbcH,1472,1344,1728,1672
6acGx168JViE5LLFR1rGRE,0,1417,1728,1672
6cI1XoZsOhkyrCwtuI70CN,64,1417,1728,1672
6cuNyrSmRjBeekioLdLkvI,128,1417,1728,1672
6dVIqQ8qmQ5GBnJ9shOYGE,192,1417,1728,1672
6f4mqM3RNAfO1t6XeeUa8P,256,1417,1728,1672
6fQElzBNTiEMGdIeY0hy5l,320,1417,1728,1672
6fRqzJT070Kp9RWlSXmKcY,0,200,1728,1672
6gKMWnGptVs6yT2MgCxw29,384,1417,1728,1672
6gMv3MgFlieOM6Uz5GZBzy,448,1417,1728,1672
6hmmX5UP4rIvOpGSaPerV8,512,1417,1728,1672
6iHuSGy6pq4tNGFV3ZVPtl,1664,1197,1728,1672
6iv9WTw1nhNxSsgKaxMp4E,576,1417,1728,1672
6iyKqDoL9pRSHUsDBYemlB,1664,1260,1728,1672
6jTUmLtY779ZNYsyugOq2q,640,1417,1728,1672
6lPb7Eoon6QPbscWbMsk6a,704,1417,1728,1672
6mGpQtwteyjKS4Up9tXuND,768,1417,1728,1672
6mUdeDZCsExyJLMdAfDuwh,832,1417,1728,1672
6mm1Skz3JE6AXneya9Nyiv,896,1417,1728,1672
6mvI80w5r78niBmwtu7RF9,960,1417,1728,1672
6mxbG8KrOTZIxlP4gzaliM,1024,1417,1728,1672
6oUeivCrkGIQwM9uSy0N1P,1088,1417,1728,1672
6p7jHbG5Bd6z2JgfKx0um7,1152,1417,1728,1672
6qfS5de8GAy1G5tk7tyiof,1216,1417,1728,1672
6r7LZXAVueS5DqdrvXJJK7,1280,1417,1728,1672
6ry5iI1ik4H2DvoiWhluYh,1664,1323,1728,1672
6t7956yu5zYf5A829XRiHC,1344,1417,1728,1672
6uoeezh45SYEb8lcT8gDTY,1408,1417,1728,1672
6v5IVMmY1IvWtbfnQoiFSf,1472,1417,1728,1672
6wCttLq0ADzkPgtRnUihLV,1536,0,1728,1672
6wpqS71CJr3I0dLguYiZdJ,1536,64,1728,1672
6wxpS5o0ty5CLqyH5fIRln,1536,128,1728,1672
6y2WHyqRUCeHrjMXvjnRmD,1536,192,1728,1672
6yskFQZNlLYhkchAxELHi6,1536,256,1728,1672
6zIYEv6soMoaZiypsHB5dd,1536,320,1728,1672
6zV55F6W8kh1qe8LHhqRbz,1536,384,1728,1672
6zZXBV5eC1oISyUGZFfthw,1536,448,1728,1672
71rxIr6MJYUzDG9ge6Jq3J,1536,512,1728,1672
724hO8VLcKOz9b0y18wA8c,1536,576,1728,1672
72qrnM4yUNMDDlWiqKc8iY,832,1609,1728,1672
73ZRKdD3Ds43IjHrhKgucY,1536,640,1728,1672
73cxqemPE6sVoCkwRuPU6E,1536,704,1728,1672
74jn28Kr29iyh8eZXSvnwi,1536,768,1728,1672
76MT4lqzC1oSvSYnHHjMam,1536,832,1728,1672
76oMr4Y2pOtcrvZLc2ZikF,1536,896,1728,1672
785WNIAl2zC3OZ6XHjFaIG,1536,960,1728,1672
78bpIziExqiI9qztvNFlQu,1536,1024,1728,1672
78iX7tMceN0FsnmabAtlOC,1536,1088,1728,1672
79EIRdmpPSIWfRlxaZdJbG,1536,1152,1728,1672
79dL7FLiJFOO0EoehUHQBv,1536,1216,1728,1672
7AFsTiojVaB2I58oZ1tMRg,64,200,1728,1672
7CSP7J60QKIBCqOV64qILq,1536,1280,1728,1672
7CjJb2mikwAWA1V6kewFBF,1536,1344,1728,1672
7CzEknt9gJwe0QC89ir1JX,1536,1408,1728,1672
7D2NdGvBHIavgLhmcwhluK,0,1481,1728,1672
7DdEbYFPKTZ8KB4z6L4UnQ,64,1481,1728,1672
7EJ0OT5ZqybXxcYRa6mccM,128,1481,1728,1672
7Eoz7hJvaX1eFkbpQxC5PA,192,1481,1728,1672
7GWkceE5McMVfffd1RGL6Y,128,200,1728,1672
7GXP5OhYyPVLmcVfO9Iqin,256,1481,1728,1672
7HVoV2lgVsmuiHsjbbUJB4,320,1481,1728,1672
7IKUTIc9UWuVngyGPtqNHS,384,1481,1728,1672
7IpcJbVxLLEfW0KXB7ndE2,448,1481,1728,1672
7KOmuu3cbJQEQYGt3XmLmY,512,1481,1728,1672
7LMOo068Ndv0wjTGUDtYqK,576,1481,1728,1672
7a341nZsSfwyBsq1tMPETz,640,1481,1728,1672
7btiyhWzUfzxN3ijSiBpC8,704,1481,1728,1672
7cAcex6xw4fP67ltgn1gm3,768,1481,1728,1672
7d9IZA5hVMlRqkRszYt66r,832,1481,1728,1672
7dK54iZuOxXFarGhXwEXfF,896,1481,1728,1672
7dRdaGSxgcBdJnrOviQRuB,960,1481,1728,1672
7eaQqVyq6xzAVgsxSzSP83,1024,1481,1728,1672
7f6xPqyaolTiziKf5R5Z0c,1088,1481,1728,1672
7gTcPv1bE0THbjuvDbK1gq,1152,1481,1728,1672
7gskILm9UyDvFlmmAoqn2g,1216,1481,1728,1672
7hI0QCwcx9GB8MZK24IfTT,1280,1481,1728,1672
7hez8jibf36E66GHpFkWz7,1344,1481,1728,1672
7iwS1r6JHYJe9xpPjzmWqD,1408,1481,1728,1672
7j7lsExGJtBHLgDYzjclwk,1472,1481,1728,1672
7jvcSnCnugLcisBCNBm60s,1536,1481,1728,1672
7lEOKZaOpqP70UYqdLPejG,1600,0,1728,1672
7n0bcoRDylRw5PUKn2PlRJ,1600,64,1728,1672
7n8NJkGKAl2np1bXiRn0CY,1600,128,1728,1672
7nXJ5k4XgRj5OLg9m8V3zc,1600,192,1728,1672
7nZ0F572fluFD4tQCFf3z7,1600,256,1728,1672
7njGz7ZeDXL6cH3VnflcQ2,1600,320,1728,1672
7npBPiCHjPj8PVIGPuHXep,1600,384,1728,1672
7o14zVcXSRk7clV6QCEdOD,1600,448,1728,1672
7ojNQckNp7Tj2BkLJCiiUL,1600,512,1728,1672
7p7kcsrdoJ8DKQIMouujcb,1664,1386,1728,1672
7pGb2cOGVz6vLyaZaKOQ7D,1600,576,1728,1672
7rAk4WPpYlYr0fElVfXTOF,1600,640,1728,1672
7rSZXXHHvIhF4yUFdaOCy9,1600,704,1728,1672
7rd4PorIOPjPTy7qdUeeCt,1600,768,1728,1672
7ro1W6lc4tuTaRyA8rnVm1,1600,832,1728,1672
7rqgm1BnAZ8I4d6hukpkdg,1600,896,1728,1672
7sCpW2cLGcRk1zf9zi0Yqd,1600,960,1728,1672
7slHgsEMuJfnuft5LAPyw6,1664,1449,1728,1672
7upKDUGJUjsvfIe6vuVB0b,1600,1024,1728,1672
7wOOA7l306K8HfBKfPoafr,1600,1088,1728,1672
7xV2TzoaVc0ycW7fwBwAml,1600,1152,1728,1672
7yQtjAjhtNi76KRu05XWFS,1600,1216,1728,1672
7ycBtnsMtyVbbwTfJwRjSP,1600,1280,1728,1672
NOS001,1600,1344,1728,1672
NOS002,1600,1408,1728,1672
NOS003,1600,1472,1728,1672
NOS004,0,1545,1728,1672
NOS005,64,1545,1728,1672
NOS006,128,1545,1728,1672
NOS007,192,1545,1728,1672
NOS008,256,1545,1728,1672
NOS009,320,1545,1728,1672
NOS010,384,1545,1728,1672
NOS011,448,1545,1728,1672
NOS012,512,1545,1728,1672
NOS113,576,1545,1728,1672
NOS114,192,200,1728,1672
NOS115,640,1545,1728,1672
NOS116,1664,1512,1728,1672
NOS117,0,0,1728,1672
NOS118,0,1609,1728,1672
NOS119,704,1545,1728,1672
NOS120,768,1545,1728,1672
NOS121,64,1609,1728,1672
NOS122,448,1609,1728,1672
NOS123,832,1545,1728,1672
NOS124,128,0,1728,1672
NOS125,896,1545,1728,1672
NOS126,960,1545,1728,1672
NOS127,1024,1545,1728,1672
NOS128,1088,1545,1728,1672
NOS129,1152,1545,1728,1672
NOS130,1216,1545,1728,1672
NOS131,1280,1545,1728,1672
NOS132,1344,1545,1728,1672
NOS133,128,1609,1728,1672
NOS134,1408,1545,1728,1672
NOS135,960,1609,1728,1672
NOS136,192,1609,1728,1672
NOS137,1472,1545,1728,1672
